LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL,UPRN,UPRN_SOURCE
5eb424344c4264242be713e024190fbe58732a0acaf873319406e8db768b041c,University of Cambridge,"Laundry Farm, Barton Road",,CB3 9LH,10002540366,100.0,88.0,128.0,D,38.0,51.0,0.0,General Office,2022-06-17,E07000008,E14000617,Cambridgeshire,2024-03-19,General Office,Oil,,,,1188,163,118,58,95,0,0.0,35.0,35.0,43.0,83.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,C1; ,"University of Cambridge, Laundry Farm, Barton Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-19 17:21:45,Standard Occupancy,100091202060,Address Matched
1e65efa988992dd9de13fdae077e827671a243f0b5e26caf21922a44215b51c3,S034 Betty and Gordon Moore Library,University of Cambridge,Wilberforce Road,CB3 0WA,10001318208,131.0,185.0,124.0,F,277.0,64.0,0.0,Cultural Activities,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-19,Cultural Activities,Natural Gas,,,,3387,98,197,148,70,0,0.0,325.0,295.0,156.0,38.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,H4; ,"S034 Betty and Gordon Moore Library, University of Cambridge, Wilberforce Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-31,2023-12-31,2024-03-19 17:19:07,Standard Occupancy,,
d80d894c774d8be77afaa0167ac30d010288a6335ef801a16a90fd6da01261bc,"L010 Chemistry Laboratory, Lensfield Rd",University of Cambridge,Lensfield Road,CB2 1EW,10001317363,161.0,152.0,178.0,G,3534.0,1381.0,0.0,Laboratory Or Operating Theatre,2022-04-14,E07000008,E14000617,Cambridgeshire,2022-04-25,Laboratory Or Operating Theatre,Natural Gas,,,,25320,281,169,254,160,0,0.0,3327.0,3946.0,1239.0,1471.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S10; ,"L010 Chemistry Laboratory, Lensfield Rd, University of Cambridge, Lensfield Road",Cambridge,Cambridge,CAMBRIDGE,2022-03-30,2021-12-31,2022-04-25 10:42:33,Standard Occupancy,200004211705,Address Matched
ba042eb29b3559a1b90eb831210d524a67fdae88db91c747b8440cf7ecad29e8,Mill House,Brookfields Hospital,Mill Road,CB1 3DF,10003711456,81.0,,,D,27.0,24.0,0.0,Clinic,2022-12-22,E07000008,E14000617,Cambridgeshire,2022-12-22,Clinic,Natural Gas,,,,808,152,198,61,70,0,0.0,,,,,,,N,,,4.0,Heating and Natural Ventilation,S5; ,"Mill House, Brookfields Hospital, Mill Road",Cambridge,Cambridge,CAMBRIDGE,2022-12-23,2022-10-01,2022-12-22 12:59:57,Standard Occupancy,,
957370a2ef64877fe020eca49794ebf0b440927d70796f78f86d2498c9fbdb77,K011 ADC Theatre ,Park Street,,CB5 8AS,10001317302,37.0,33.0,27.0,B,58.0,17.0,0.0,Entertainment Halls,2023-04-14,E07000008,E14000617,Cambridgeshire,2024-03-19,Entertainment Halls,Natural Gas,,,,1239,69,414,86,150,0,0.0,42.0,38.0,24.0,17.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,H5; ,"K011 ADC Theatre, Park Street",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-19 17:04:11,Standard Occupancy,,
925d9c47058b0a931a4dc301a04ea4999406e31f0f382b8f4efbb6a97d30e425,H023 CRUK Cambridge Research Institute,Li Ka Shing Centre,Robinson Way,CB2 0RE,10001316977,316.0,282.0,506.0,G,3781.0,1558.0,0.0,Laboratory Or Operating Theatre,2023-05-15,E07000008,E14000934,Cambridgeshire,2024-03-20,Laboratory Or Operating Theatre,Natural Gas,,,,14261,563,158,482,160,0,0.0,3078.0,8563.0,1683.0,149.0,0.0,0.0,Y,,2.0,5.0,Heating and Mechanical Ventilation,S10; ,"H023 CRUK Cambridge Research Institute, Li Ka Shing Centre, Robinson Way",Cambridge,South Cambridgeshire,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 10:11:23,Standard Occupancy,,
96580370b1ff70a9cc54ed45e36a13d1ce44e402a0103fdee185e493caeaaec3,W046 Computer Laboratory - William S Gates Building,University of Cambridge,"William Gates Building, 15 J J Thomson Avenue",CB3 0FD,10001318971,95.0,105.0,175.0,D,793.0,85.0,0.0,University Campus,2023-05-09,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,10241,43,236,141,80,0,0.0,852.0,1560.0,119.0,110.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"W046 Computer Laboratory - William S Gates Building, University of Cambridge, William Gates Building, 15 J J Thomson Avenue",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 12:24:49,Standard Occupancy,10002562100,Address Matched
26d69e3b7f998f15b53b55c69cac57ff5430e396e40a951ab7dc4dd66e4ef9ef,S017 Faculty of History,University of Cambridge,West Road,CB3 9EF,10001318203,48.0,54.0,52.0,B,125.0,66.0,0.0,University Campus,2023-04-17,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,4393,77,236,52,80,0,0.0,118.0,106.0,97.0,108.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"S017 Faculty of History, University of Cambridge, West Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 10:57:48,Standard Occupancy,,
6b50908d82d683e9c8199ded815a100baf3dad995053d79e90423a42085b4a91,Colleges Nursery School,The Centre,Campkin Road,CB4 2LD,10003711336,86.0,104.0,,D,19.0,6.0,0.0,Schools And Seasonal Public Buildings,2022-12-01,E07000008,E14000617,Cambridgeshire,2022-12-02,Schools And Seasonal Public Buildings,Natural Gas,,,,579,58,148,59,40,0,0.0,26.0,,7.0,,0.0,,N,,,4.0,Heating and Natural Ventilation,S3; ,"Colleges Nursery School, The Centre, Campkin Road",Cambridge,Cambridge,CAMBRIDGE,2023-01-08,2022-10-31,2022-12-02 11:24:27,Standard Occupancy,10002565535,Address Matched
6b8692ed6a526d308a47827231c0fa11a00a3b4bfc7afdc6342f68257fbc530b,The Faculty Of Law,Sidgwick Site,10 West Road,CB3 9DZ,10005699949,99.0,98.0,83.0,D,644.0,174.0,0.0,University Campus,2023-04-17,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,9216,97,236,127,80,0,0.0,621.0,514.0,190.0,181.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"The Faculty Of Law, Sidgwick Site, 10 West Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 10:48:32,Standard Occupancy,,
d943cc602044f288b3e626219bdffcfee846f0005449f408a112637e49d309e1,W018 Athletics Pavilion,Wilberforce Road Sports Ground,Wilberforce Road,CB3 0EQ,10001318969,98.0,94.0,65.0,D,84.0,44.0,0.0,Dry Sports And Leisure Facility,2023-05-12,E07000008,E14000617,Cambridgeshire,2024-03-19,Dry Sports And Leisure Facility,Natural Gas,,,,1134,198,325,135,95,0,0.0,84.0,54.0,40.0,34.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,H8; ,"W018 Athletics Pavilion, Wilberforce Road Sports Ground, Wilberforce Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-19 17:16:31,Standard Occupancy,200004214865,Address Matched
9a265aa0418c01ac4b300baa44ed73063a40e896892370e608beacd91d0de26f,BU48,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610050,104.0,87.0,170.0,E,331.0,235.0,0.0,Hospital - Clinical And Research,2022-04-14,E07000008,E14000934,Cambridgeshire,2024-03-11,Hospital - Clinical And Research,District Heating,,,,4180,281,414,144,90,0,0.0,347.0,377.0,120.0,586.0,0.0,0.0,Y,,3.0,3.0,Heating and Mechanical Ventilation,S6; ,"BU48, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-11 16:57:49,Standard Occupancy,200004215795,Address Matched
6e002e4b333abe916ed10ddd6596b648f906ebb4b56d6b091f467cc9f20f1d78,W056 Sports Centre,University of Cambridge,"Sports Centre, Philippa Fawcett Drive",CB3 0AS,10001318974,63.0,75.0,67.0,C,366.0,116.0,29.0,Dry Sports And Leisure Facility,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,Dry Sports And Leisure Facility,Natural Gas,,,,6590,91,325,101,95,0,7.4,382.0,361.0,191.0,165.0,31.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,H8; ,"W056 Sports Centre, University of Cambridge, Sports Centre, Philippa Fawcett Drive",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:38:27,Standard Occupancy,10090969068,Address Matched
ca89a295bad1401101857d1bb4ee56b4ad972906f9124ccc349de65aaa6833fd,National Blood Service,"East Anglian Centre, Long Road",,CB2 0PT,10000874418,76.0,75.0,80.0,D,304.0,137.0,0.0,Hospital - Clinical And Research,2022-11-22,E07000008,E14000934,Cambridgeshire,2022-11-22,Hospital - Clinical And Research,Natural Gas,,,,4471,158,413,124,90,0,0.0,304.0,306.0,156.0,162.0,0.0,0.0,Y,,2.0,1.0,Heating and Mechanical Ventilation,S6; ,"National Blood Service, East Anglian Centre, Long Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2022-10-15,2022-07-31,2022-12-09 12:27:25,Standard Occupancy,200004292916,Address Matched
d77cbf91fd090072d1089b56f1875dd99151d9fa2618e7adeae5c8844e7277b5,S022 University Library,University of Cambridge,"Library, West Road",CB3 9DR,10001318205,59.0,61.0,146.0,C,1286.0,615.0,2.0,Cultural Activities,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,Cultural Activities,Natural Gas,,,,41990,76,197,56,70,0,0.2,1355.0,4018.0,616.0,842.0,2.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,H4; ,"S022 University Library, University of Cambridge, Library, West Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:46:18,Standard Occupancy,10002564891,Address Matched
355e401bea3313d3b9cb75a701a8dacaefdb690201d83d61765d1ccaadfbb28d,BU33 K WARDS,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610022,118.0,107.0,108.0,E,319.0,185.0,0.0,Hospital - Clinical And Research,2022-04-14,E07000008,E14000934,Cambridgeshire,2024-03-11,Hospital - Clinical And Research,District Heating,,,,3286,282,414,176,90,0,0.0,294.0,289.0,154.0,194.0,0.0,0.0,Y,140.0,,1.0,Heating and Mechanical Ventilation,S6; ,"BU33 K WARDS, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-11 16:53:15,Standard Occupancy,,
379d7981ba0d3ce0d9038d1f14a2982950265bd01bc56124b83c5fb75d4bf84e,BU04 LABORATORY BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610012,161.0,135.0,126.0,G,2171.0,481.0,0.0,General Office; Hospital - Clinical And Research; Laboratory Or Operating Theatre,2023-03-23,E07000008,E14000934,Cambridgeshire,2024-03-11,Hospital - Clinical And Research,District Heating,,,,13551,178,318,291,109,0,0.0,1804.0,1730.0,403.0,427.0,0.0,0.0,Y,1650.0,,1.0,Heating and Mechanical Ventilation,C1; S6; S10; ,"BU04 LABORATORY BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-11 16:40:43,Standard Occupancy,,
6cd8d4d96474942f80187326266efb5894846128cc398a4c943723784912939c,BU 24,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610032,91.0,79.0,81.0,D,712.0,652.0,0.0,Hospital - Clinical And Research,2022-02-18,E07000008,E14000934,Cambridgeshire,2024-03-13,Hospital - Clinical And Research,District Heating,,,,11586,281,414,112,90,0,0.0,758.0,733.0,413.0,537.0,0.0,0.0,Y,,2.0,3.0,Heating and Mechanical Ventilation,S6; ,"BU 24, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-13 10:22:44,Standard Occupancy,,
db199e61eebac9541976e0be399d510e5a92477c7fa12bf46baf3c4ffa538b10,BU17 A WARDS,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610019,93.0,93.0,98.0,D,404.0,357.0,0.0,Hospital - Clinical And Research,2022-04-14,E07000008,E14000934,Cambridgeshire,2024-03-11,Hospital - Clinical And Research,District Heating,,,,6341,282,414,116,90,0,0.0,457.0,471.0,298.0,374.0,0.0,0.0,Y,,3.0,3.0,Heating and Natural Ventilation,S6; ,"BU17 A WARDS, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-11 16:47:42,Standard Occupancy,,
3c499ffa59f2ed050f7715575854980c3d71443281235bc3e184c7b6a0553e18,M045 - New Student Services Building,University of Cambridge,"Student Services Centre, Benet Street",CB2 3PT,10001317526,105.0,108.0,104.0,E,288.0,12.0,12.0,University Campus,2023-04-17,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,3180,19,236,164,80,0,4.3,309.0,276.0,1.0,33.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S4; ,"M045 - New Student Services Building, University of Cambridge, Student Services Centre, Benet Street",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 12:10:22,Standard Occupancy,10093700687,Energy Assessor
3743a04b1a8df6fdc67fd739e60a18665d6ad3e6dad75e2313a695f91bf53870,Newnham Croft Primary School,Chedworth Street,,CB3 9JF,10003571635,92.0,115.0,105.0,D,24.0,37.0,0.0,Schools And Seasonal Public Buildings,2022-11-28,E07000008,E14000617,Cambridgeshire,2024-03-15,Schools And Seasonal Public Buildings,Natural Gas,,,,1283,148,150,34,40,0,0.0,31.0,27.0,44.0,45.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S3; ,"Newnham Croft Primary School, Chedworth Street",Cambridge,Cambridge,CAMBRIDGE,2023-09-30,2023-08-01,2024-03-15 14:25:26,Standard Occupancy,10002565446,Energy Assessor
3f7efe9d2cd0eac62b604f598bd69addfc87428af372cd84341aa2cbcc8462eb,T016 The Hoyle Building,Institute of Astronomy,"University of Cambridge, Madingley Road",CB3 0HA,10001318650,79.0,84.0,224.0,D,112.0,44.0,0.0,University Campus,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,2202,103,236,92,80,0,0.0,121.0,403.0,46.0,55.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S4; ,"T016 The Hoyle Building, Institute of Astronomy, University of Cambridge, Madingley Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:42:34,Standard Occupancy,10023617482,Energy Assessor
3aa4a925f7c2e78de19433f7dd5992dca2bd8eb393f0f217a861e33e09264ef4,W074 Institute of Manufacturing,University of Cambridge Department of Engineering,Institute for Manufacturing,CB3 0FS,10001318975,112.0,106.0,96.0,E,430.0,26.0,0.0,University Campus,2023-04-17,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,4506,29,236,173,80,0,0.0,396.0,375.0,34.0,29.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"W074 Institute of Manufacturing, University of Cambridge Department of Engineering, Institute for Manufacturing",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:02:52,Standard Occupancy,,
3b937a05766afe8953cb33f13af5ce171d74f92c9fdbe8da10abfc5f21e30492,BU03 DIAGNOSTIC & TREATMENT BLOCK,Cambridge University Hospitals NHS Foundation Trust,Addenbrookes Hospital,CB2 0QQ,10005699426,135.0,126.0,144.0,F,1084.0,909.0,0.0,Clinic,2022-04-14,E07000008,E14000934,Cambridgeshire,2024-03-08,Clinic,District Heating,,,,16130,282,220,122,88,0,0.0,1078.0,1240.0,758.0,951.0,0.0,0.0,Y,40.0,,1.0,Heating and Natural Ventilation,S5; ,"BU03 DIAGNOSTIC & TREATMENT BLOCK, Cambridge University Hospitals NHS Foundation Trust, Addenbrookes Hospital",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-08 11:27:45,Extended Occupancy,,
0a6e8f61beb6fdb4b5dfb15ba9aad02ee16a4f28970d396a214326ce1971c7fd,S030 Faculty Of Divinity,University of Cambridge,West Road,CB3 9BS,10001318207,42.0,52.0,47.0,B,61.0,40.0,0.0,University Campus,2023-04-17,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,2685,77,236,42,80,0,0.0,66.0,52.0,59.0,66.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"S030 Faculty Of Divinity, University of Cambridge, West Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 10:24:03,Standard Occupancy,,
42a16196793adbf67651d742c12f37e85288590795b175e62694cdc3ea4648d7,T013 Observatory Building,Institute of Astronomy,"University of Cambridge, Madingley Road",CB3 0HA,10001318649,46.0,49.0,44.0,B,19.0,27.0,0.0,University Campus,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,1106,124,236,31,80,0,0.0,20.0,21.0,28.0,25.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S4; ,"T013 Observatory Building, Institute of Astronomy, University of Cambridge, Madingley Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:16:28,Standard Occupancy,200004212301,Address Matched
3ea3bddf5cffe3230953d66f1a3e52ecfe167bb621abc90f0addf274976a0266,E045 Henry Wellcome Building,Henry Wellcome Building,University of Cambridge,CB2 1QH,10001316748,110.0,100.0,105.0,E,123.0,25.0,0.0,University Campus,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,1491,85,236,150,80,0,0.0,86.0,85.0,48.0,60.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"E045 Henry Wellcome Building, Henry Wellcome Building, University of Cambridge",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:40:27,Standard Occupancy,,
ab7c025c9a152a66a90acfdbf2f0e512be8782589027da9d9ed525d579ebf373,"BU22 OPD CLINICS 10, 12",Cambridge University Hospitals NHS Foundation Trust,Addenbrookes Hospital,CB2 0QQ,10005699429,161.0,149.0,171.0,G,129.0,108.0,0.0,Clinic,2022-04-14,E07000008,E14000934,Cambridgeshire,2024-03-08,Clinic,District Heating,,,,1914,282,197,122,70,0,0.0,127.0,146.0,90.0,112.0,0.0,0.0,Y,,2.0,3.0,Heating and Mechanical Ventilation,S5; ,"BU22 OPD CLINICS 10, 12, Cambridge University Hospitals NHS Foundation Trust, Addenbrookes Hospital",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-08 11:54:25,Standard Occupancy,,
48bd2bee0d190151d81f4da35828de7c186d68e9a2b7226a60be31d726e8c668,L041 Faculty of Education Donald McIntyre,Faculty of Education,184 Hills Road,CB2 8PQ,10001317366,57.0,56.0,89.0,C,224.0,89.0,0.0,University Campus,2023-05-19,E07000008,E14000934,Cambridgeshire,2024-03-21,University Campus,Natural Gas,,,,6132,75,236,66,80,0,0.0,217.0,415.0,91.0,92.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"L041 Faculty of Education Donald McIntyre, Faculty of Education, 184 Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-21 15:49:57,Standard Occupancy,10002567138,Address Matched
0a359cd91aa71a4c93c7b3a858d695e6ec4475054bc221c8b2488506b69ba861,Chesterton Primary School,Green End Road,,CB4 1RW,10000870724,88.0,69.0,99.0,D,26.0,30.0,0.0,Schools And Seasonal Public Buildings,2024-03-25,E07000008,E14000617,Cambridgeshire,2024-03-25,Schools And Seasonal Public Buildings,Natural Gas,,,,1255,123,148,38,40,0,0.0,29.0,26.0,15.0,39.0,0.0,0.0,Y,,2.0,3.0,Heating and Natural Ventilation,S3; ,"Chesterton Primary School, Green End Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-01,2024-01-03,2024-03-25 15:12:21,Standard Occupancy,200004213848,Energy Assessor
0b0d79cd06e53d29a8cd5b2188c1f51f815e704945d121797e3f925d8ee1474a,W053 W091 Hauser Forum and Cafe,Hauser Forum,1 Charles Babbage Road,CB3 0GT,10001318973,69.0,81.0,83.0,C,131.0,68.0,0.0,University Campus,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,3214,109,236,74,80,0,0.0,159.0,167.0,74.0,83.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"W053 W091 Hauser Forum and Cafe, Hauser Forum, 1 Charles Babbage Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 10:55:13,Standard Occupancy,,
0df85778fa3e8643da4c3dcd0860b46ced51dc5c5d25ae02018ad5558255378a,BU29 J WARD BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610040,91.0,79.0,81.0,D,194.0,176.0,0.0,Hospital - Clinical And Research,2022-02-18,E07000008,E14000934,Cambridgeshire,2024-03-11,Hospital - Clinical And Research,District Heating,,,,3119,282,414,113,90,0,0.0,204.0,197.0,111.0,145.0,0.0,0.0,Y,,2.0,3.0,Heating and Natural Ventilation,S6; ,"BU29 J WARD BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2023-12-31,2023-12-31,2024-03-11 16:50:05,Standard Occupancy,,
de364980bfd9874febd26af138bf862ee6bef00358cd6ba3ea0c008f273a2dd0,Scott Polar Research Institute,Lensfield Road,,CB2 1ER,10002539935,46.0,55.0,78.0,B,54.0,43.0,0.0,Cultural Activities,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,Cultural Activities,Natural Gas,,,,2746,80,197,36,70,0,0.0,71.0,119.0,45.0,51.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,H4; ,"Scott Polar Research Institute, Lensfield Road",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:36:25,Standard Occupancy,200004202710,Energy Assessor
40b19dec507ce51c6c8c49e2b33fe2815aa9d772468ef9cc476f65f8b298c160,S018 Faculty of Asian and Middle Eastern Studies,University of Cambridge,Sidgwick Avenue,CB3 9DA,10001318204,34.0,42.0,41.0,B,54.0,51.0,0.0,University Campus,2023-04-18,E07000008,E14000617,Cambridgeshire,2024-03-20,University Campus,Natural Gas,,,,3388,77,236,29,80,0,0.0,52.0,45.0,75.0,83.0,0.0,0.0,Y,,2.0,5.0,Heating and Natural Ventilation,S4; ,"S018 Faculty of Asian and Middle Eastern Studies, University of Cambridge, Sidgwick Avenue",Cambridge,Cambridge,CAMBRIDGE,2024-03-30,2023-12-31,2024-03-20 11:19:03,Standard Occupancy,200004214838,Energy Assessor
47e6f92f9633311005161e3bfb3dcc6190003e75efa06bc726ecc891f7789997,BU19 NUCLEAR MEDICINE,Cambridge University Hospitals NHS Foundation Trust,Addenbrookes Hospital,CB2 0QQ,10005699428,216.0,166.0,183.0,G,312.0,79.0,0.0,Hospital - Clinical And Research,2023-04-25,E07000008,E14000934,Cambridgeshire,2024-03-13,Hospital - Clinical And Research,District Heating,,,,1396,281,414,407,90,0,0.0,232.0,255.0,66.0,91.0,0.0,0.0,Y,,3.0,3.0,Heating and Mechanical Ventilation,S6; ,"BU19 NUCLEAR MEDICINE, Cambridge University Hospitals NHS Foundation Trust, Addenbrookes Hospital",Cambridge,South Cambridgeshire,CAMBRIDGE,2024-02-15,2023-12-31,2024-03-13 10:10:57,Standard Occupancy,,
1425d0bf963ce3e843e586785eaef1815e25263779367bfd6b6842ccb5fefbe9,Shirley Community Nursery and Primary School (Upper Site),Nuffield Road,,CB4 1TF,10000876104,66.0,70.0,76.0,C,86.0,34.0,0.0,Schools And Seasonal Public Buildings,2024-03-01,E07000008,E14000617,Cambridgeshire,2024-03-01,Schools And Seasonal Public Buildings,Natural Gas,,,,3571,48,149,44,40,0,0.0,84.0,61.0,43.0,83.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S3; ,"Shirley Community Nursery and Primary School (Upper Site), Nuffield Road",Cambridge,Cambridge,CAMBRIDGE,2023-06-19,2023-04-30,2024-03-01 16:44:40,Standard Occupancy,200004214065,Address Matched
807c0e542ce7c3c69b43ba44e6fd71f948256d413a05623d36e9e55257fff645,Colville Primary School,Colville Road,,CB1 9EJ,10000870951,63.0,54.0,45.0,C,55.0,44.0,0.0,Schools And Seasonal Public Buildings,2024-03-26,E07000008,E14000617,Cambridgeshire,2024-03-26,Schools And Seasonal Public Buildings,Natural Gas,,,,3097,74,148,32,40,0,0.0,27.0,30.0,58.0,43.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S3; ,"Colville Primary School, Colville Road",Cambridge,Cambridge,CAMBRIDGE,2024-04-29,2024-01-31,2024-03-27 01:11:18,Standard Occupancy,10002565459,Energy Assessor
